Time_min,Temp_C,Mass_mg,Heat_Flow_mW
4.470833,126.5319,9.36577,-12.88571
4.479166,126.6952,9.359826,-12.85482
4.4875,126.8598,9.353976,-12.82389
4.495834,127.02,9.348136,-12.79341
4.504166,127.1838,9.342285,-12.76301
4.5125,127.3446,9.336508,-12.73238
4.520834,127.5094,9.330691,-12.70096
4.529167,127.6708,9.32497,-12.67036
4.5375,127.8385,9.319228,-12.63834
4.545833,128.003,9.31358,-12.60746
4.554167,128.1715,9.307869,-12.57605
4.5625,128.34,9.302245,-12.54433
4.570833,128.5006,9.296595,-12.5142
4.579167,128.6644,9.290946,-12.48398
4.5875,128.8308,9.285434,-12.45291
4.595833,128.9938,9.279812,-12.4227
4.604166,129.1617,9.274336,-12.39149
4.6125,129.3224,9.268766,-12.36179
4.620834,129.4955,9.263335,-12.33045
4.629166,129.6601,9.257869,-12.29974
4.6375,129.8241,9.252488,-12.26891
4.645834,129.9906,9.247101,-12.23808
4.654167,130.1542,9.241694,-12.20766
4.6625,130.3218,9.236431,-12.1765
4.670833,130.49,9.23104,-12.14577
4.679167,130.6543,9.225845,-12.11601
4.6875,130.8243,9.220488,-12.0852
4.695833,130.9886,9.215306,-12.05493
4.704167,131.1596,9.210084,-12.02393
4.7125,131.3268,9.204844,-11.99393
4.720833,131.4918,9.199706,-11.96402
4.729166,131.6601,9.194494,-11.93341
4.7375,131.8249,9.189384,-11.90359
4.745834,131.9928,9.184144,-11.8735
4.754166,132.1596,9.179018,-11.84368
4.7625,132.3264,9.173754,-11.81337
4.770834,132.4992,9.168621,-11.7827
4.779167,132.6653,9.163432,-11.75312
4.7875,132.8344,9.158234,-11.72272
4.795833,133.0014,9.153159,-11.69295
4.804167,133.1717,9.147981,-11.6631
4.8125,133.3448,9.143009,-11.63261
4.820833,133.5149,9.137949,-11.60189
4.829167,133.6887,9.132984,-11.57056
4.8375,133.8583,9.127978,-11.5398
4.845833,134.0312,9.123028,-11.50938
4.854166,134.2041,9.118105,-11.47886
4.8625,134.3688,9.113137,-11.44975
4.870834,134.541,9.108199,-11.41978
4.879166,134.7082,9.103253,-11.39026
4.8875,134.8767,9.098305,-11.36068
4.895834,135.0484,9.093326,-11.33119
4.904167,135.2197,9.08836,-11.30223
4.9125,135.3906,9.083416,-11.27343
4.920833,135.5594,9.078451,-11.24481
4.929167,135.7269,9.073544,-11.21581
4.9375,135.8984,9.068651,-11.18649
4.945833,136.075,9.063788,-11.15612
4.954167,136.2454,9.059009,-11.12703
4.9625,136.4073,9.054089,-11.09938
4.970833,136.5779,9.049303,-11.07082
4.979166,136.751,9.044371,-11.04192
4.9875,136.9258,9.039566,-11.01287
4.995834,137.0979,9.034714,-10.98454
5.004166,137.2645,9.029934,-10.9569
