Time_min,Temp_C,Mass_mg,Heat_Flow_mW
1.829166,73.89134,7.360997,-7.353461
1.8375,74.09168,7.36097,-7.479312
1.845833,74.2945,7.360982,-7.602841
1.854166,74.48974,7.361025,-7.725193
1.8625,74.6916,7.360951,-7.846054
1.870833,74.88687,7.361064,-7.96596
1.879167,75.07861,7.361025,-8.085639
1.8875,75.27311,7.361156,-8.204576
1.895834,75.47028,7.361157,-8.32022
1.904167,75.66406,7.361226,-8.435132
1.9125,75.86324,7.361191,-8.548099
1.920834,76.06571,7.361234,-8.65809
1.929166,76.26563,7.361266,-8.766864
1.9375,76.46428,7.361282,-8.874551
1.945834,76.66511,7.361382,-8.981516
1.954166,76.85296,7.36134,-9.088457
1.9625,77.05261,7.361439,-9.191934
1.970833,77.2458,7.361389,-9.294465
1.979166,77.44776,7.361439,-9.393897
1.9875,77.64272,7.361474,-9.492745
1.995833,77.84228,7.361543,-9.589656
2.004166,78.03924,7.361597,-9.686251
2.0125,78.23688,7.361598,-9.78039
2.020833,78.42442,7.3616,-9.875118
2.029167,78.62668,7.361561,-9.965311
2.0375,78.82229,7.361612,-10.05533
2.045834,79.0128,7.361622,-10.14472
2.054166,79.2134,7.361655,-10.23093
2.0625,79.40839,7.361692,-10.31716
2.070834,79.60063,7.361682,-10.40228
2.079166,79.80011,7.361716,-10.48436
2.0875,79.9879,7.36172,-10.56628
2.095833,80.18446,7.361785,-10.64635
2.104167,80.3776,7.36184,-10.72546
2.1125,80.56999,7.361894,-10.80334
2.120834,80.76913,7.361938,-10.87797
2.129166,80.9621,7.361913,-10.95166
2.1375,81.15261,7.362009,-11.02426
2.145833,81.35049,7.361936,-11.09422
2.154167,81.5432,7.362038,-11.16256
2.1625,81.7417,7.361994,-11.22878
2.170834,81.93444,7.36205,-11.29482
2.179166,82.12554,7.362063,-11.35966
2.1875,82.31914,7.362024,-11.42188
2.195834,82.50725,7.36206,-11.48334
2.204166,82.70129,7.362036,-11.54242
2.2125,82.89384,7.362119,-11.60068
2.220833,83.08671,7.361972,-11.65653
2.229167,83.27697,7.362112,-11.71189
2.2375,83.46376,7.362028,-11.76719
2.245834,83.65566,7.362149,-11.8204
2.254166,83.8437,7.362147,-11.87245
2.2625,84.03768,7.362163,-11.92181
2.270833,84.22778,7.362274,-11.97025
2.279167,84.4143,7.362235,-12.0181
2.2875,84.59995,7.362349,-12.06539
2.295834,84.78492,7.362286,-12.11105
2.304166,84.97345,7.362475,-12.15577
2.3125,85.16674,7.36239,-12.19797
2.320834,85.35331,7.3625,-12.23913
2.329166,85.53806,7.362482,-12.27934
2.3375,85.72631,7.362505,-12.31769
2.345833,85.91319,7.362537,-12.3557
2.354167,86.09856,7.362468,-12.39202
2.3625,86.27959,7.362594,-12.42799
2.370834,86.46639,7.362454,-12.46152
2.379166,86.65759,7.362555,-12.49324
2.3875,86.84205,7.362481,-12.52384
2.395833,87.02249,7.362562,-12.55397
2.404167,87.21015,7.3625,-12.58151
2.4125,87.39266,7.362509,-12.60887
2.420834,87.57478,7.362472,-12.63517
2.429166,87.76181,7.362449,-12.65812
2.4375,87.9433,7.362534,-12.68162
2.445834,88.12876,7.362422,-12.70288
2.454166,88.30394,7.362568,-12.72503
2.4625,88.48906,7.362512,-12.74366
2.470833,88.67405,7.362566,-12.76137
2.479167,88.85428,7.362518,-12.77932
2.4875,89.03456,7.362554,-12.797
2.495834,89.21766,7.362534,-12.81276
2.504166,89.39551,7.362549,-12.82775
2.5125,89.57305,7.362622,-12.84199
2.520833,89.75514,7.362488,-12.85384
2.529167,89.93329,7.362578,-12.86549
2.5375,90.11609,7.362426,-12.87396
2.545834,90.29401,7.362506,-12.88277
2.554166,90.47025,7.362507,-12.89155
2.5625,90.64791,7.362525,-12.89801
2.570834,90.82718,7.362562,-12.90276
2.579166,91.00274,7.362569,-12.90659
2.5875,91.17999,7.362625,-12.90944
2.595833,91.35932,7.362528,-12.91113
2.604167,91.5352,7.36271,-12.91264
2.6125,91.71328,7.362632,-12.9123
2.620834,91.88816,7.36282,-12.91206
2.629166,92.06414,7.362819,-12.91014
2.6375,92.24004,7.362834,-12.90623
2.645833,92.40868,7.362859,-12.90372
2.654167,92.5866,7.362806,-12.89812
2.6625,92.7585,7.36283,-12.8936
2.670834,92.93216,7.362784,-12.88688
2.679166,93.1038,7.362906,-12.87902
2.6875,93.27618,7.362861,-12.87036
2.695834,93.45278,7.362976,-12.86026
2.704166,93.61942,7.362872,-12.85124
2.7125,93.79371,7.362876,-12.83994
2.720833,93.96534,7.362874,-12.82858
2.729167,94.13647,7.362955,-12.81552
2.7375,94.30781,7.362978,-12.80133
2.745834,94.47642,7.363031,-12.78626
2.754166,94.65246,7.363066,-12.77019
2.7625,94.81932,7.36305,-12.75526
2.770833,94.98781,7.363053,-12.73891
2.779167,95.15941,7.362961,-12.72107
2.7875,95.3284,7.362995,-12.70294
2.795834,95.4993,7.362955,-12.68363
2.804166,95.67391,7.362984,-12.66249
2.8125,95.83546,7.362906,-12.64327
2.820834,96.00561,7.362971,-12.62246
2.829166,96.17388,7.362953,-12.60118
2.8375,96.33907,7.36298,-12.57918
2.845833,96.51144,7.362945,-12.5552
2.854167,96.67603,7.362974,-12.53214
2.8625,96.84218,7.363016,-12.50803
2.870834,97.011,7.363037,-12.48177
2.879166,97.1746,7.363071,-12.45617
2.8875,97.33858,7.362968,-12.43043
2.895833,97.50465,7.363006,-12.40389
2.904167,97.66936,7.362898,-12.3758
2.9125,97.83422,7.362974,-12.34717
2.920834,97.99944,7.362874,-12.3179
2.929166,98.16182,7.362956,-12.28856
2.9375,98.32991,7.362884,-12.25797
2.945834,98.48919,7.36293,-12.22727
2.954166,98.65151,7.362888,-12.19737
2.9625,98.81652,7.36285,-12.166
2.970833,98.97714,7.362998,-12.13413
2.979167,99.14014,7.36291,-12.10148
2.9875,99.29852,7.36307,-12.06939
2.995834,99.45988,7.362942,-12.03592
3.004166,99.62456,7.363138,-12.00138
3.0125,99.7903,7.363048,-11.96609
3.020833,99.94968,7.363101,-11.93059
3.029167,100.1106,7.363074,-11.89607
3.0375,100.2734,7.36308,-11.85937
3.045834,100.4315,7.363158,-11.8233
3.054166,100.5929,7.363088,-11.787
3.0625,100.7539,7.363218,-11.74907
3.070834,100.9132,7.363087,-11.71133
3.079166,101.0714,7.363208,-11.67367
3.0875,101.229,7.363036,-11.63579
3.095833,101.387,7.363106,-11.59761
3.104167,101.5483,7.363076,-11.55834
3.1125,101.708,7.363062,-11.51861
3.120834,101.8702,7.363093,-11.47806
3.129166,102.0246,7.363024,-11.4378
3.1375,102.1822,7.363038,-11.39646
3.145833,102.3436,7.36294,-11.3546
3.154167,102.5024,7.363049,-11.31229
3.1625,102.6623,7.362949,-11.26921
3.170834,102.8177,7.3631,-11.22654
3.179166,102.9709,7.363036,-11.18416
3.1875,103.1319,7.363111,-11.14072
3.195834,103.2894,7.363207,-11.09664
3.204167,103.4469,7.363238,-11.05268
3.2125,103.6042,7.363358,-11.00891
3.220833,103.7666,7.363354,-10.96337
3.229167,103.921,7.363422,-10.9193
3.2375,104.0799,7.363306,-10.87474
3.245834,104.2378,7.3634,-10.83014
3.254166,104.3945,7.363305,-10.78529
3.2625,104.55,7.363434,-10.74011
3.270833,104.7048,7.36339,-10.69409
3.279167,104.8598,7.363419,-10.64817
3.2875,105.0187,7.36345,-10.60186
3.295833,105.177,7.363415,-10.55454
3.304166,105.3288,7.363472,-10.50892
3.3125,105.4882,7.36347,-10.46152
3.320834,105.6425,7.363525,-10.41503
3.329167,105.7968,7.363428,-10.36827
3.3375,105.9502,7.363501,-10.32169
3.345833,106.1066,7.36339,-10.27476
3.354167,106.2632,7.363464,-10.22812
3.3625,106.4165,7.363332,-10.18175
3.370834,106.569,7.363347,-10.13507
3.379166,106.7308,7.363308,-10.08736
3.3875,106.8843,7.363328,-10.04059
